ID;id_almacen;descarga;id_cliente
2593;49;135757;4
2592;59;135757;4
2592;42;135757;4
2594;51;135757;3
2593;50;135757;3
2594;49;135757;3
2593;11;135757;3
2593;64;135757;3
2594;65;135757;3
2594;44;135757;3
2594;69;135757;3
2592;40;135757;3
2592;16;135757;3
2600;50;135757;4
2602;42;135757;4
2600;49;135757;4
2600;50;135757;3
2600;49;135757;3
2600;11;135757;3
2600;51;135757;3
2602;65;135757;3
2602;44;135757;3
2602;69;135757;3
2602;40;135757;3
2602;16;135757;3
2606;69;135757;4
2608;49;135757;4
2610;51;135757;3
2608;50;135757;3
2610;49;135757;3
2608;11;135757;3
2608;64;135757;3
2610;65;135757;3
2608;44;135757;3
2606;69;135757;3
2610;341;135757;3
2605;40;135757;3
2618;16;135757;3
2610;31;245916;5
2610;18;245916;5
2619;450;245916;5
2605;16;135757;9
2606;18;135757;9
2606;18;135757;9
2619;16;135757;9
2605;16;135757;9
2605;19;135757;9
2605;26;135757;9
2618;28;135757;9
2618;28;135757;9
2605;29;135757;9
2606;93;135757;9
2606;93;135757;9
2605;54;135757;9
2605;75;135757;9
2605;75;135757;9
2606;35;135757;9
2619;35;135757;9
2620;16;32787;2
2620;16;32787;2
2604;16;32787;2
2620;16;32787;2
2620;16;32787;2
2604;16;32787;2
2620;16;32787;2
2620;16;32787;2
2604;41;32787;2
2604;32;32787;2
2620;92;32787;2
2613;50;32787;2
2604;93;32787;2
2604;18;32787;2
2604;18;32787;2
2604;18;32787;2
2620;18;32787;2
2605;238;135757;9
2611;16;21164;7
2611;16;21164;7
2611;18;21164;7
2611;93;21164;7
2611;41;21164;7
2611;41;21164;7
2622;49;135757;4
2622;329;135757;4
2624;35;135757;4
2624;411;135757;4
2624;18;135757;4
2622;51;135757;3
2622;50;135757;3
2625;49;135757;3
2622;11;135757;3
2625;60;135757;3
2625;64;135757;3
2625;65;135757;3
2625;67;135757;3
2624;68;135757;3
2624;40;135757;3
2624;16;135757;3
2629;18;245916;5
2629;24;245916;5
2629;24;245916;5
2629;106;245916;5
2632;25;135757;9
2632;25;135757;9
2629;18;135757;9
2633;18;135757;9
2633;16;135757;9
2633;16;135757;9
2630;19;135757;9
2632;19;135757;9
2630;26;135757;9
2630;27;135757;9
2630;21;135757;9
2630;21;135757;9
2632;28;135757;9
2633;29;135757;9
2633;29;135757;9
2630;93;135757;9
2632;93;135757;9
2624;52;135757;9
2630;16;135757;9
2624;54;135757;9
2629;35;135757;9
2630;378;135757;9
2630;109;135757;9
2636;16;32787;2
2635;16;32787;2
2635;16;32787;2
2635;16;32787;2
2635;16;32787;2
2635;16;32787;2
2635;16;32787;2
2635;41;32787;2
2635;26;32787;2
2635;32;32787;2
2638;50;32787;2
2635;93;32787;2
2635;94;32787;2
2636;18;32787;2
2635;95;32787;2
2635;52;32787;2
2634;16;21164;7
2634;16;21164;7
2634;56;21164;7
2634;28;21164;7
2634;25;21164;7
2634;18;21164;7
2634;412;21164;7
2651;49;135757;4
2645;411;135757;4
2643;35;135757;4
2643;18;135757;4
2644;51;135757;3
2644;50;135757;3
2651;49;135757;3
2651;11;135757;3
2644;60;135757;3
2644;64;135757;3
2649;65;135757;3
2645;93;135757;3
2651;67;135757;3
2644;68;135757;3
2645;40;135757;3
2645;16;135757;3
2649;81;245916;5
2649;18;245916;5
2649;24;245916;5
2641;810;245916;5
2649;106;245916;5
2642;25;135757;9
2643;18;135757;9
2643;18;135757;9
2639;16;135757;9
2640;16;135757;9
2640;16;135757;9
2640;19;135757;9
2640;26;135757;9
2642;27;135757;9
2642;21;135757;9
2642;21;135757;9
2640;28;135757;9
2640;29;135757;9
2640;29;135757;9
2645;93;135757;9
2642;86;135757;9
2642;54;135757;9
2642;109;135757;9
2652;50;135757;4
2660;59;135757;4
2654;42;135757;4
2654;35;135757;4
2652;51;135757;3
2652;50;135757;3
2652;49;135757;3
2660;11;135757;3
2660;60;135757;3
2663;64;135757;3
2660;65;135757;3
2654;93;135757;3
2660;67;135757;3
2660;68;135757;3
2654;40;135757;3
2663;16;135757;3
2665;18;245916;5
2663;24;245916;5
2663;810;245916;5
2663;106;245916;5
2653;25;135757;9
2653;25;135757;9
2654;18;135757;9
2665;18;135757;9
2664;16;135757;9
2654;16;135757;9
2661;19;135757;9
2661;19;135757;9
2653;26;135757;9
2653;27;135757;9
2661;27;135757;9
2654;21;135757;9
2653;28;135757;9
2653;29;135757;9
2653;29;135757;9
2654;93;135757;9
2654;93;135757;9
2660;86;135757;9
2660;86;135757;9
2654;54;135757;9
2664;35;135757;9
2672;56;14442;302
2672;637;14448;426
2672;277;14446;273
2672;56;14448;426
2677;56;14448;426
2677;56;14448;426
2678;423;14446;426
2681;56;14442;379
2679;56;14448;487
2680;277;14447;285
2677;49;14448;426
2701;423;14445;269
2682;423;14445;269
2682;423;14445;269
2704;277;14447;510
2705;14463;14439;505
2713;14562;14439;619
2717;14514;14439;545
2718;637;14442;269
2719;14550;14439;619
2722;14514;14439;545
2724;637;14439;269
2725;14498;14439;510
2748;14538;14439;545
2750;14538;14439;545
2755;14469;14439;619
2758;637;14439;273
2761;14499;14446;269
2762;637;14439;273
